PROPERTY: Processing method,PROPERTY: BCC/FCC/other,PROPERTY: Type of test,PROPERTY: YS (MPa),PROPERTY: Elongation (%),MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
CAST,other,C,556.0,3.0,3.0,39.0,36.0,10.129111266620015,4.2754712074831005,12.0,1.0,78.0,77.0,46.79461161651505,31.519241043642122,68.0,6.941,88.90585,81.96485,20.866430025682295,8.351360064387492,24.305,453.69,1799.0,1345.31,871.3368649405177,250.47121291394254,923.0,1.0,14.0,13.0,5.092022393282015,4.931645104089486,2.0,2.0,5.0,3.0,2.7522743177046882,0.4511540169859471,3.0,111.0,190.0,79.0,131.92057382785163,10.886649680393287,141.0,0.98,1.9,0.9199999999999999,1.3142092372288312,0.23501826603873277,1.31,1.0,2.0,1.0,1.7001399580125962,0.4198879944134324,2.0,0.0,2.0,2.0,0.3992302309307208,0.5595928289392818,0.0,0.0,1.0,1.0,0.0010496850944716584,0.002097166511348205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.100419874037789,0.7402657439297251,2.0,0.0,1.0,1.0,0.29986004198740374,0.41988799441343233,0.0,0.0,5.0,5.0,1.395731280615815,1.9563679181759817,0.0,0.0,9.0,9.0,0.009447165850244925,0.018874498602133843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.705038488453464,1.7866178984653098,0.0,16.48,37.77,21.290000000000003,20.23500758104902,3.6791561539102893,22.89,0.0,0.773,0.773,0.07735409377186843,0.13922654246413269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,215.52029391182646,15.104866895424724,194.0
CAST,other,C,1159.7,18.2,13.0,42.0,29.0,24.53765106910443,4.26218566251652,28.0,49.0,73.0,24.0,60.34986055159591,4.958085198591179,61.0,26.9815386,95.96,68.97846139999999,52.46991074886892,9.272875791991012,58.6934,933.47,2896.0,1962.53,1662.0809017663464,262.36314467074516,1728.0,6.0,13.0,7.0,9.599938022931516,1.4722640134770835,10.0,3.0,5.0,2.0,3.8298729470096067,0.2988262672529167,4.0,121.0,154.0,33.0,126.6594360086768,4.08174923217673,124.0,1.61,2.16,0.55,1.816436318562132,0.10565133683307548,1.91,1.0,2.0,1.0,1.8899907034397274,0.19581450246117327,2.0,0.0,1.0,1.0,0.18004338394793926,0.2952555276890284,0.0,0.0,8.0,8.0,5.729470096064457,2.2236033529075487,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.7995041834521235,2.124162327679694,10.0,0.0,1.0,1.0,0.1100092965602727,0.19581450246117335,0.0,0.0,5.0,5.0,0.9002169197396963,1.4762776384451417,0.0,0.0,5.0,5.0,2.4700960644561514,1.1808006680540286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.4803222807561203,1.2056239532246946,2.0,10.245,16.48,6.235000000000001,11.587939262472887,1.8429211230890135,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8602599646730711,0.6631971438531549,0.5953947,194.0,229.0,35.0,216.5413696932135,13.523424767914893,225.0
CAST,other,C,1250.8,14.7,13.0,42.0,29.0,24.681668166816685,4.342032042988276,27.0,49.0,73.0,24.0,60.24062406240623,5.049505850675076,58.0,26.9815386,95.96,68.97846139999999,52.85206254425442,9.485358472120838,58.6934,933.47,2896.0,1962.53,1673.9024902490248,266.58235472512155,1728.0,6.0,13.0,7.0,9.56015601560156,1.502400465069009,9.0,3.0,5.0,2.0,3.84008400840084,0.3024604890732097,4.0,121.0,154.0,33.0,126.96099609960996,4.4996038757791155,124.0,1.61,2.16,0.55,1.8190489048904892,0.10704628158585422,1.88,1.0,2.0,1.0,1.8799879987998802,0.21121824153612465,2.0,0.0,1.0,1.0,0.18001800180018,0.29522304165610075,0.0,0.0,8.0,8.0,5.6999699969997,2.22020401860168,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.75997599759976,2.136199218481704,9.0,0.0,1.0,1.0,0.12001200120012001,0.2112182415361248,0.0,0.0,5.0,5.0,0.9000900090009001,1.476115208280504,0.0,0.0,5.0,5.0,2.4998499849985,1.1999759831968795,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.5199519951995195,1.2240648007194959,2.0,10.245,16.48,6.235000000000001,11.642241224122412,1.9045035124574556,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8541003937593759,0.6677504275540066,0.5953947,194.0,229.0,35.0,216.57875787578755,13.548609586431203,194.0
CAST,other,C,1198.3,14.5,13.0,42.0,29.0,24.82028202820282,4.419635842972236,27.0,49.0,73.0,24.0,60.131713171317124,5.136876964024034,58.0,26.9815386,95.96,68.97846139999999,53.221038781878185,9.691932027298138,58.933195,933.47,2896.0,1962.53,1685.4668466846683,270.7459394004208,1768.0,6.0,13.0,7.0,9.520552055205522,1.5309300507008394,9.0,3.0,5.0,2.0,3.84998499849985,0.306025201980144,4.0,121.0,154.0,33.0,127.25802580258025,4.898501191253234,126.0,1.61,2.16,0.55,1.8215241524152417,0.10843206372842491,1.88,1.0,2.0,1.0,1.87008700870087,0.22607121198168423,2.0,0.0,1.0,1.0,0.18001800180018,0.29522304165610075,0.0,0.0,8.0,8.0,5.67026702670267,2.2156530684571605,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.7203720372037195,2.1465012387827445,9.0,0.0,1.0,1.0,0.12991299129912992,0.22607121198168423,0.0,0.0,5.0,5.0,0.9000900090009001,1.476115208280504,0.0,0.0,5.0,5.0,2.529552955295529,1.2180074893177886,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.559555955595559,1.2407120099948787,3.0,10.245,16.48,6.235000000000001,11.695409540954095,1.962324225221802,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8482053967296729,0.6724657177073783,1.5484712,194.0,229.0,35.0,216.61836183618362,13.572374339144083,194.0
CAST,other,C,1130.0,53.0,13.0,28.0,15.0,24.086956521739133,2.930056710775047,24.0,49.0,73.0,24.0,56.695652173913054,6.124763705103972,49.0,26.9815386,58.6934,31.711861399999997,51.665536556521744,6.439303814744798,51.9961,933.47,2180.0,1246.53,1695.2352173913046,275.34536862003773,1519.0,6.0,13.0,7.0,8.434782608695652,1.8714555765595466,6.0,3.0,4.0,1.0,3.8695652173913047,0.2268431001890357,4.0,121.0,139.0,18.0,131.8695652173913,6.257088846880906,124.0,1.55,1.91,0.3599999999999999,1.7208695652173913,0.12967863894139886,1.55,1.0,2.0,1.0,1.7826086956521738,0.34026465028355396,1.0,0.0,1.0,1.0,0.13043478260869565,0.22684310018903592,0.0,0.0,8.0,8.0,5.217391304347826,1.5500945179584122,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.130434782608695,1.6257088846880907,6.0,0.0,1.0,1.0,0.2173913043478261,0.3402646502835539,0.0,0.0,5.0,5.0,0.6521739130434783,1.1342155009451798,0.0,0.0,5.0,5.0,3.4782608695652177,1.5500945179584122,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.347826086956522,1.1720226843100188,2.0,10.32,16.48,6.16,11.438170914543479,1.315259761423441,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5883407871064468,0.6649460546900464,0.0,217.0,229.0,12.0,225.00000000000003,3.4782608695652217,217.0
CAST,other,T,833.0,5.0,13.0,28.0,15.0,24.565836298932386,2.7532579374627977,24.0,49.0,73.0,24.0,56.98576512455516,5.322880915895189,49.0,26.9815386,58.933195,31.951656399999997,52.87087080640569,6.023543336077305,51.9961,933.47,2180.0,1246.53,1705.4717793594307,236.6949760008105,1519.0,6.0,13.0,7.0,8.551601423487545,1.6565139752536064,6.0,3.0,4.0,1.0,3.889679715302491,0.1962994389635389,4.0,121.0,139.0,18.0,130.78647686832738,6.277782702853309,124.0,1.55,1.91,0.3599999999999999,1.7487900355871884,0.1329643748179481,1.55,1.0,2.0,1.0,1.8220640569395017,0.29254948645533874,1.0,0.0,1.0,1.0,0.11032028469750889,0.19629943896353896,0.0,0.0,8.0,8.0,5.516014234875445,1.5843264396347563,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.448398576512456,1.656513975253606,6.0,0.0,1.0,1.0,0.17793594306049823,0.29254948645533874,0.0,0.0,5.0,5.0,0.5516014234875445,0.9814971948176947,0.0,0.0,5.0,5.0,3.380782918149466,1.3728296247514598,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.110320284697509,1.1853953217411126,2.0,10.245,16.48,6.235000000000001,11.243805374893237,1.1553169635466864,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7570887581298319,0.7633297095161339,0.0,194.0,229.0,35.0,219.48398576512454,9.953014779448084,194.0
CAST,other,C,2220.0,6.6,13.0,28.0,15.0,23.230911188004615,3.716230196264678,22.0,43.0,73.0,30.0,55.46297577854672,7.88123896983992,43.0,26.9815386,58.933195,31.951656399999997,49.88480710754326,7.978909897150909,47.867,933.47,2180.0,1246.53,1743.3572064590542,253.95064517479975,1941.0,4.0,13.0,9.0,8.000461361014995,2.461396455182928,4.0,3.0,4.0,1.0,3.8461361014994235,0.2603795984775617,4.0,121.0,160.0,39.0,135.6895040369089,12.234646722248165,160.0,1.54,1.91,0.3699999999999999,1.7230980392156865,0.1386947282719316,1.54,1.0,2.0,1.0,1.8461361014994233,0.26037959847756187,2.0,0.0,1.0,1.0,0.15386389850057672,0.2603795984775619,0.0,0.0,8.0,8.0,4.461822376009228,2.508815640510903,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,6.461822376009227,2.3432034258849073,4.0,0.0,1.0,1.0,0.15386389850057672,0.2603795984775619,0.0,0.0,5.0,5.0,0.7693194925028835,1.3018979923878093,0.0,0.0,8.0,8.0,3.999538638985006,2.1536686581817746,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.922722029988466,1.775025043601809,8.0,10.245,16.69,6.445000000000002,12.922642445213379,2.832809708802444,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6546235700653597,0.723125506589532,2.25333333333e-05,194.0,229.0,35.0,214.31003460207614,15.620220383695912,194.0
CAST,other,C,680.0,35.9,13.0,29.0,16.0,24.908669574700106,4.331015597778068,28.0,55.0,73.0,18.0,62.091057797164666,4.661684241320792,61.0,26.9815386,63.546,36.5644614,53.33487576641222,9.584337998907818,58.6934,933.47,1811.0,877.53,1538.5632715376228,285.81588016967754,1728.0,8.0,13.0,5.0,10.181842966194111,1.3224762721357992,10.0,3.0,4.0,1.0,3.818157033805889,0.29755220367967694,4.0,121.0,132.0,11.0,126.72764449291168,3.8349630569552016,124.0,1.61,1.91,0.2999999999999998,1.8336259541984732,0.08264832219234637,1.91,1.0,2.0,1.0,1.8181570338058888,0.2975522036796771,2.0,0.0,1.0,1.0,0.18184296619411122,0.2975522036796771,0.0,0.0,10.0,10.0,6.363413304252999,2.4464522071284085,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.363413304253,2.082766274740185,10.0,0.0,1.0,1.0,0.18184296619411122,0.2975522036796771,0.0,0.0,5.0,5.0,0.9092148309705561,1.4877610183983854,0.0,0.0,4.0,4.0,1.8181570338058888,1.3224762721357992,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.909214830970556,1.1901096637011543,2.0,10.245,16.48,6.235000000000001,11.637452290076338,1.7611664790180404,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8277091270447111,0.7287232292924511,0.5953947,194.0,229.0,35.0,220.09023991275896,9.488653228904193,225.0
CAST,other,C,1272.0,3.15,13.0,28.0,15.0,23.63192638527705,3.490066527008143,22.0,43.0,73.0,30.0,55.501100220044,7.335040282711471,43.0,26.9815386,58.933195,31.951656399999997,50.745804397119414,7.493326538826999,47.867,933.47,2180.0,1246.53,1760.4111802360471,231.47360686300092,1941.0,4.0,13.0,9.0,8.033606721344267,2.3026987473910063,4.0,3.0,4.0,1.0,3.8665733146629324,0.23124800995406128,4.0,121.0,160.0,39.0,134.96699339867973,11.359272294546924,160.0,1.54,1.91,0.3699999999999999,1.7359691938387676,0.1373366611710019,1.54,1.0,2.0,1.0,1.833366673334667,0.2777333222195549,2.0,0.0,1.0,1.0,0.13342668533706742,0.2312480099540612,0.0,0.0,8.0,8.0,4.7325465093018595,2.356133239050291,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,6.6993398679735945,2.300199907955186,4.0,0.0,1.0,1.0,0.16663332666533304,0.2777333222195549,0.0,0.0,5.0,5.0,0.667133426685337,1.1562400497703063,0.0,0.0,8.0,8.0,3.9331866373274647,2.004850740102011,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.766953390678135,1.7665999293077257,8.0,10.245,16.69,6.445000000000002,12.616956391278254,2.6604095602077007,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7089507782423151,0.7469280357864784,2.25333333333e-05,194.0,229.0,35.0,214.9661932386477,15.37548798017256,194.0
CAST,other,C,1461.0,1.0,13.0,29.0,16.0,24.538017768547363,2.840639473234841,22.0,43.0,73.0,30.0,55.000692281066115,6.9236094162525825,43.0,26.9815386,63.546,36.5644614,53.16221602009923,6.033127933426529,47.867,933.47,2183.0,1249.53,1743.4400011538019,269.0204209601918,1357.77,4.0,13.0,9.0,7.92327218183916,2.2367805993669414,4.0,3.0,4.0,1.0,3.9230414214837896,0.14207191141794975,4.0,121.0,160.0,39.0,136.8070843429099,10.100764423297669,124.0,1.54,1.91,0.3699999999999999,1.7276877812391829,0.14059048691433423,1.54,1.0,2.0,1.0,1.7692396446290528,0.35502002752004275,1.0,0.0,1.0,1.0,0.07695857851621092,0.14207191141795025,0.0,0.0,10.0,10.0,5.307488173531787,2.254539588294185,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.153686396677052,2.165744643657966,4.0,0.0,1.0,1.0,0.23076035537094727,0.35502002752004286,0.0,0.0,5.0,5.0,0.3847928925810546,0.7103595570897512,0.0,0.0,8.0,8.0,3.922926041306104,2.165771268828772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.538479289258106,1.8816008208220656,1.0,10.245,16.69,6.445000000000002,12.084313627195108,1.9529930901743735,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4909266590542274,0.6419173238346182,0.0,194.0,229.0,35.0,218.30794969424255,11.520445155815752,194.0
OTHER,BCC,C,1280.0,4.0,13.0,73.0,60.0,32.793279327932794,14.398677851583537,22.0,43.0,73.0,30.0,50.8031803180318,8.884055642287898,43.0,26.9815386,180.94788,153.9663414,74.82847353321331,35.328760356235584,47.867,933.47,3290.0,2356.5299999999997,2135.5591029102907,599.381767669116,1941.0,4.0,13.0,9.0,6.201020102010202,2.7212238775632747,4.0,3.0,6.0,3.0,4.3996399639964,0.7999998919783968,4.0,121.0,175.0,54.0,155.8931893189319,13.9656509305296,160.0,1.33,1.61,0.28,1.547032703270327,0.056985588747893716,1.54,1.0,2.0,1.0,1.6999699969997,0.42002400059987993,1.0,0.0,1.0,1.0,0.2001200120012001,0.32014398559567925,0.0,0.0,4.0,4.0,2.2997299729972998,1.1601919867954393,2.0,0.0,14.0,14.0,1.3987398739873986,2.5179835715344714,0.0,3.0,19.0,16.0,5.598559855985599,2.6778755283269104,4.0,0.0,1.0,1.0,0.3000300030003,0.42002400059987993,0.0,0.0,5.0,5.0,1.0006000600060005,1.6007199279783964,0.0,0.0,8.0,8.0,5.699069906990699,2.280995876365314,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.999699969997,0.8003599639891982,7.0,16.48,23.195,6.715,17.88780528052805,1.282215063090467,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,6.760676067596759e-06,9.464540813503295e-06,0.0,194.0,229.0,35.0,214.2016201620162,16.15887169274983,194.0
POWDER,other,C,2033.0,8.0,13.0,28.0,15.0,23.8,3.7799999999999994,24.0,49.0,73.0,24.0,58.375,6.43125,49.0,26.9815386,58.933195,31.951656399999997,50.77538388,8.327845847999999,51.9961,933.47,2180.0,1246.53,1725.70725,277.2830375,1728.0,6.0,13.0,7.0,8.95,1.95,6.0,3.0,4.0,1.0,3.825,0.2887499999999999,4.0,121.0,139.0,18.0,129.375,6.125,124.0,1.61,1.91,0.2999999999999998,1.77275,0.11333749999999998,1.66,1.0,2.0,1.0,1.75,0.375,1.0,0.0,1.0,1.0,0.175,0.28875,0.0,0.0,8.0,8.0,5.275,1.98375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.199999999999999,2.0700000000000003,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,0.875,1.44375,0.0,0.0,5.0,5.0,2.975,1.52875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.1,1.265,2.0,10.245,16.48,6.235000000000001,11.712375,1.66866875,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.792649715,0.7723797652500001,0.0,194.0,229.0,35.0,224.675,4.60124999999999,225.0
CAST,other,C,1170.0,55.0,13.0,28.0,15.0,23.851063829787233,3.2322317790855597,24.0,49.0,73.0,24.0,57.04255319148936,6.437301946582163,49.0,26.9815386,58.6934,31.711861399999997,51.1403451106383,7.196240237211406,51.9961,933.47,2180.0,1246.53,1679.0274468085106,290.17772747849705,1519.0,6.0,13.0,7.0,8.53191489361702,1.9556360344047077,6.0,3.0,4.0,1.0,3.8510638297872344,0.2535083748302397,4.0,121.0,139.0,18.0,131.63829787234042,6.419194205522864,124.0,1.55,1.91,0.3599999999999999,1.7185106382978723,0.1289271163422363,1.55,1.0,2.0,1.0,1.7872340425531914,0.3349932095971028,1.0,0.0,1.0,1.0,0.14893617021276595,0.2535083748302399,0.0,0.0,8.0,8.0,5.106382978723404,1.6115889542779536,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.042553191489362,1.6659121774558625,6.0,0.0,1.0,1.0,0.2127659574468085,0.3349932095971028,0.0,0.0,5.0,5.0,0.7446808510638298,1.2675418741511995,0.0,0.0,5.0,5.0,3.404255319148936,1.6115889542779536,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.361702127659575,1.1588954277953825,2.0,10.32,16.48,6.16,11.54544387380851,1.4698677822698052,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5758228980190755,0.6614517889199358,0.0,217.0,229.0,12.0,225.0,3.404255319148936,217.0
CAST,BCC,C,1415.0,30.0,13.0,73.0,60.0,44.82608695652174,19.251417769376186,22.0,43.0,73.0,30.0,49.0,6.260869565217392,43.0,26.9815386,180.94788,153.9663414,106.37763720869567,51.02003672438564,47.867,933.47,3290.0,2356.5299999999997,2315.67,556.1704347826087,1941.0,4.0,13.0,9.0,5.521739130434782,1.9508506616257086,4.0,3.0,6.0,3.0,4.913043478260869,0.8166351606805295,4.0,121.0,175.0,54.0,162.56521739130434,11.735349716446125,160.0,1.3,1.61,0.31000000000000005,1.4743478260869565,0.11085066162570892,1.3,1.0,2.0,1.0,1.826086956521739,0.2873345935727789,1.0,0.0,1.0,1.0,0.13043478260869565,0.2268431001890359,0.0,0.0,4.0,4.0,2.260869565217391,0.8620037807183363,2.0,0.0,14.0,14.0,4.869565217391305,6.351606805293005,0.0,3.0,19.0,16.0,9.08695652173913,6.548204158790171,4.0,0.0,1.0,1.0,0.17391304347826086,0.2873345935727788,0.0,0.0,5.0,5.0,0.6521739130434783,1.1342155009451798,0.0,0.0,8.0,8.0,6.434782608695652,1.8298676748582228,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.260869565217392,0.7712665406427222,7.0,16.48,23.195,6.715,19.26,2.391304347826087,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.918840579704348e-06,6.474606175163705e-06,0.0,194.0,229.0,35.0,210.2173913043478,16.92249527410208,194.0
CAST,BCC,C,1260.0,8.0,13.0,42.0,29.0,29.0,10.526315789473685,22.0,43.0,73.0,30.0,50.68421052631579,7.047091412742381,43.0,26.9815386,95.96,68.97846139999999,64.82337556842106,24.934580573961217,47.867,933.47,2896.0,1962.53,2204.2321052631582,521.067700831025,1941.0,4.0,13.0,9.0,6.2631578947368425,2.1274238227146816,4.0,3.0,5.0,2.0,4.2631578947368425,0.6204986149584488,4.0,121.0,164.0,43.0,151.94736842105263,9.772853185595569,153.0,1.54,2.16,0.6200000000000001,1.713157894736842,0.18814404432132958,1.54,1.0,2.0,1.0,1.5789473684210527,0.48753462603878117,1.0,0.0,1.0,1.0,0.15789473684210525,0.2659279778393352,0.0,0.0,5.0,5.0,2.9473684210526314,1.3296398891966759,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.684210526315789,0.8199445983379502,4.0,0.0,1.0,1.0,0.42105263157894735,0.48753462603878117,0.0,0.0,5.0,5.0,0.7894736842105263,1.329639889196676,0.0,0.0,8.0,8.0,5.473684210526316,1.9279778393351803,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.684210526315789,0.8199445983379502,6.0,13.01,18.18,5.17,15.985263157894739,1.3770637119113573,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.7438596491157895e-06,7.490304709130194e-06,0.0,194.0,229.0,35.0,221.0,11.368421052631579,194.0
CAST,other,C,1200.0,55.0,13.0,28.0,15.0,23.625000000000004,3.5416666666666647,24.0,49.0,73.0,24.0,57.375,6.71875,49.0,26.9815386,58.6934,31.711861399999997,50.63703664166667,7.885166013888888,51.9961,933.47,2180.0,1246.53,1663.4950000000001,303.54791666666665,1519.0,6.0,13.0,7.0,8.625,2.03125,6.0,3.0,4.0,1.0,3.833333333333333,0.277777777777778,4.0,121.0,139.0,18.0,131.41666666666666,6.5625000000000036,124.0,1.55,1.91,0.3599999999999999,1.71625,0.12812500000000002,1.55,1.0,2.0,1.0,1.7916666666666667,0.32986111111111105,1.0,0.0,1.0,1.0,0.16666666666666669,0.27777777777777785,0.0,0.0,8.0,8.0,5.0,1.6666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,6.958333333333333,1.71875,6.0,0.0,1.0,1.0,0.20833333333333334,0.32986111111111105,0.0,0.0,5.0,5.0,0.8333333333333334,1.3888888888888888,0.0,0.0,5.0,5.0,3.3333333333333335,1.6666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.375,1.1458333333333335,2.0,10.32,16.48,6.16,11.6482471264375,1.6105842911875001,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5638265876436781,0.6576684686302684,0.0,217.0,229.0,12.0,225.0,3.3333333333333335,217.0
