Crystallinity,Temperature (K),log Resistivity,Power factor (W*m/K^2),ZT,Thermal conductivity (W/(m*K)),Seebeck coefficient (uV/K),MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
polycrystalline,700.0006931,-2.384576047,0.00194,0.444343225,3.05,-282.6,12.0,14.0,2.0,12.666666666666666,0.8888888888888887,12.0,68.0,78.0,10.0,71.33333333333333,4.444444444444443,68.0,24.305,28.0855,3.7805,25.565166666666666,1.6802222222222223,24.305,923.0,1687.0,764.0,1177.6666666666667,339.5555555555556,923.0,2.0,14.0,12.0,6.0,5.333333333333333,2.0,3.0,3.0,0.0,3.0,0.0,3.0,111.0,141.0,30.0,131.0,13.333333333333334,141.0,1.31,1.9,0.5899999999999999,1.5066666666666666,0.26222222222222213,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,20.44,22.89,2.4499999999999993,22.073333333333334,1.0888888888888886,22.89,0.0,0.773,0.773,0.25766666666666665,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,205.0,14.666666666666666,194.0
polycrystalline,300.0004714,-2.943297104,0.00414,0.485042171,2.55853,-217.11,27.0,51.0,24.0,45.06153846153846,8.891834319526627,51.0,58.0,85.0,27.0,78.2,10.043076923076923,85.0,58.933195,121.76,62.82680500000001,106.18814030769231,23.26397307455622,121.76,429.75,1768.0,1338.25,1109.2183076923077,324.3232946745562,903.78,9.0,15.0,6.0,13.492307692307692,2.2267455621301773,15.0,4.0,5.0,1.0,4.753846153846154,0.3711242603550296,5.0,126.0,142.0,16.0,135.84615384615384,4.8473372781065125,139.0,1.78,2.05,0.2699999999999998,2.004,0.06793846153846143,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.230769230769231,1.1360946745562128,3.0,7.0,10.0,3.0,9.261538461538462,1.1133727810650882,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,6.0,13.492307692307692,2.2267455621301773,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.292307692307692,1.1285207100591714,3.0,0.0,3.0,3.0,0.7384615384615385,1.1133727810650886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.0307692307692307,0.060591715976331256,3.0,10.245,31.56,21.314999999999998,26.200923076923075,7.914944378698225,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.38116214153846156,0.574675228781065,0.0,139.0,194.0,55.0,172.47692307692307,10.595976331360944,166.0
polycrystalline,400.0002042,-2.596879479,0.000633,0.15617284,1.62,126.5,14.0,79.0,65.0,27.29562737642586,19.721004713094015,14.0,9.0,78.0,69.0,66.23041825095058,17.457467073399933,78.0,28.0855,196.966569,168.881069,62.647803720722436,51.26522692567993,28.0855,1000.0,1687.0,687.0,1545.352560836502,210.10139170220756,1687.0,2.0,14.0,12.0,11.856083650190115,3.180006722664778,14.0,3.0,6.0,3.0,3.7750950570342208,1.1496752157758536,3.0,111.0,215.0,104.0,129.47433460076047,27.402425580823788,111.0,0.89,2.54,1.65,1.8144030418250954,0.28118723705706283,1.9,1.0,2.0,1.0,1.893726235741445,0.1899593025777442,2.0,0.0,2.0,2.0,1.4832699619771863,0.7664501438505689,2.0,0.0,10.0,10.0,1.0627376425855515,1.899593025777444,0.0,0.0,14.0,14.0,1.487832699619772,2.6594302360884217,0.0,2.0,25.0,23.0,5.927566539923954,4.053798594746201,4.0,0.0,1.0,1.0,0.10627376425855514,0.18995930257774443,0.0,0.0,4.0,4.0,2.9665399239543726,1.5329002877011377,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.072813688212928,1.3752676054301782,4.0,16.7,63.59,46.89,26.60527376425856,11.250106839769263,20.44,0.0,0.773,0.773,0.5732838403041826,0.2962329805982449,0.773,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,227.09163498098863,0.5804912605358148,227.0
polycrystalline,700.0009412,-1.11739123,4.04e-05,0.005420334,5.22,-175.63,8.0,60.0,52.0,25.859999999999996,20.41142857142857,8.0,19.0,87.0,68.0,64.3,25.969714285714286,87.0,15.9994,144.242,128.24259999999998,59.43775428571428,49.64383346938775,15.9994,54.8,1357.77,1302.97,593.0954571428572,615.1948081632654,54.8,3.0,16.0,13.0,11.574285714285713,5.060391836734694,16.0,2.0,6.0,4.0,3.4285714285714284,1.6326530612244898,2.0,66.0,201.0,135.0,113.97142857142858,54.824489795918375,66.0,1.14,3.44,2.3,2.562142857142857,1.003265306122449,3.44,1.0,2.0,1.0,1.8599999999999999,0.2408000000000001,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,4.0,4.0,1.1428571428571428,1.6326530612244898,0.0,6.0,12.0,6.0,6.717142857142856,1.2293877551020402,6.0,0.0,1.0,1.0,0.13999999999999999,0.2408,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,10.0,10.0,4.14,3.3485714285714283,2.0,9.105,34.81,25.705000000000002,16.738257142857144,10.326710204081634,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,94.34,94.10285714285715,12.0
polycrystalline,1000.000682,-1.913640169,8.33e-05,0.019782407,4.21,-100.8,8.0,39.0,31.0,18.079487887998525,5.658341250382914,14.0,12.0,87.0,75.0,69.89686706404031,11.124046718140084,78.0,15.9994,88.90585,72.90645,37.5977634778747,13.11855302392591,28.0855,54.8,1811.0,1756.2,1696.203660574481,76.6611365678838,1687.0,3.0,16.0,13.0,11.96122317398913,2.788411155766494,14.0,2.0,5.0,3.0,3.3289385386649815,0.4766219608832115,3.0,66.0,190.0,124.0,117.91699890788036,10.968787611625372,111.0,1.22,3.44,2.2199999999999998,1.8989147225621388,0.062232569128856455,1.9,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.3684390584086632,0.9182707022556219,2.0,0.0,7.0,7.0,1.9479598415768629,2.6137168078845368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.316398899985526,1.7584427426486213,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6184555059934995,1.7814887092282397,4.0,0.0,9.0,9.0,1.4072158844195317,1.8701404535108712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.025671390413031,0.13090510689843107,4.0,9.105,32.365,23.26,17.242766417979183,4.520761565311144,20.44,0.0,0.773,0.773,0.498388136686009,0.3541094304500205,0.773,0.0,2.1106628,2.1106628,0.6800297444545322,0.921631385660559,0.0,12.0,229.0,217.0,222.9444597955236,9.125894499106307,227.0
polycrystalline,700.0008232,-2.062491737,0.000242,0.079142343,2.1394,-144.73,8.0,64.0,56.0,21.131999999999998,16.211199999999998,8.0,7.0,87.0,80.0,59.3,33.239999999999995,87.0,15.9994,157.25,141.2506,47.837496540000004,41.309514464,15.9994,54.8,1586.0,1531.2,572.2760000000001,620.9712,54.8,2.0,16.0,14.0,10.648,6.422399999999999,16.0,2.0,6.0,4.0,3.176,1.4112,2.0,66.0,196.0,130.0,113.31599999999999,56.7792,66.0,1.0,3.44,2.44,2.5082,1.11816,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,0.248,0.3968,0.0,0.0,7.0,7.0,1.316,2.137184,0.0,2.0,10.0,8.0,5.964,1.5855999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.752,2.8032,0.0,0.0,7.0,7.0,1.316,2.137184,0.0,0.0,16.0,16.0,4.268,4.4288,2.0,9.105,37.77,28.665000000000003,19.1682510344828,12.284237197241348,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,3.7214482758599997e-06,7.35358179309936e-06,0.0,12.0,225.0,213.0,91.276,95.13119999999999,12.0
polycrystalline,400.0007896,-3.16057915,0.00117,0.216602878,2.15357,89.76,11.0,82.0,71.0,64.21782178217822,17.6061170473483,82.0,2.0,90.0,88.0,84.54950495049506,5.1490049995098515,81.0,22.98976928,207.2,184.21023072,159.95039375524752,46.78178836114106,207.2,370.87,722.66,351.78999999999996,630.4566336633663,68.46784628957944,600.61,1.0,16.0,15.0,14.861386138613861,1.127340456817959,14.0,3.0,6.0,3.0,5.3514851485148505,0.6420939123615331,6.0,120.0,166.0,46.0,140.009900990099,6.445446524850505,146.0,0.93,2.55,1.6199999999999997,2.2579702970297033,0.14360111753749621,2.33,1.0,2.0,1.0,1.9900990099009899,0.019605920988138646,2.0,0.0,4.0,4.0,2.9702970297029703,1.0195078913831976,2.0,0.0,10.0,10.0,9.900990099009901,0.19605920988138426,10.0,0.0,14.0,14.0,6.930693069306931,6.999313792765415,14.0,1.0,28.0,27.0,21.79207920792079,6.146456229781395,28.0,0.0,1.0,1.0,0.009900990099009901,0.019605920988138417,0.0,0.0,4.0,4.0,2.9702970297029703,1.0195078913831976,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.98019801980198,1.0097049308891286,4.0,25.92,34.7633333333,8.843333333299995,30.32047854784208,3.299149593161821,28.11,0.0,0.799,0.799,0.2711633663366337,0.27384815214194685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,171.82178217821783,53.78394275071072,225.0
polycrystalline,300.00076,-3.067019178,4.63e-06,0.000654096,2.12496,6.30124,16.0,52.0,36.0,42.57142857142857,8.081632653061224,42.0,50.0,90.0,40.0,72.57142857142857,19.346938775510207,50.0,32.065,127.6,95.535,100.39214285714284,23.321020408163264,95.96,388.36,2896.0,2507.64,1606.3342857142857,1105.427755102041,722.66,6.0,16.0,10.0,11.714285714285714,4.8979591836734695,6.0,3.0,5.0,2.0,4.714285714285714,0.48979591836734687,5.0,105.0,154.0,49.0,140.14285714285714,11.877551020408163,138.0,2.1,2.58,0.48,2.1942857142857144,0.11020408163265305,2.1,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,0.0,0.0,10.0,10.0,6.428571428571429,3.0612244897959187,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,10.285714285714286,4.8979591836734695,6.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,0.0,0.0,5.0,5.0,2.142857142857143,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.7142857142857144,1.959183673469388,2.0,15.69,34.7633333333,19.0733333333,25.306696428557142,8.242882653048978,15.69,0.0,2.202,2.202,0.5134285714285715,0.48244897959183675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,173.28571428571428,47.755102040816325,152.0
polycrystalline,300.000419,-2.78968148,0.000488,0.032536455,4.5,-89.0,12.0,14.0,2.0,12.666666666666666,0.8888888888888887,12.0,68.0,78.0,10.0,71.33333333333333,4.444444444444443,68.0,24.305,28.0855,3.7805,25.565166666666666,1.6802222222222223,24.305,923.0,1687.0,764.0,1177.6666666666667,339.5555555555556,923.0,2.0,14.0,12.0,6.0,5.333333333333333,2.0,3.0,3.0,0.0,3.0,0.0,3.0,111.0,141.0,30.0,131.0,13.333333333333334,141.0,1.31,1.9,0.5899999999999999,1.5066666666666666,0.26222222222222213,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,20.44,22.89,2.4499999999999993,22.073333333333334,1.0888888888888886,22.89,0.0,0.773,0.773,0.25766666666666665,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,205.0,14.666666666666666,194.0
polycrystalline,300.0006529,-3.306536873,0.00137,0.10088053,4.07,-82.2,8.0,57.0,49.0,18.26,12.312000000000001,8.0,8.0,87.0,79.0,62.56,29.327999999999996,87.0,15.9994,138.90547,122.90607000000001,40.7051694,29.64692328,15.9994,54.8,1941.0,1886.2,630.94,691.368,54.8,2.0,16.0,14.0,10.82,6.215999999999999,16.0,2.0,6.0,4.0,3.08,1.296,2.0,66.0,215.0,149.0,112.04,55.248000000000005,66.0,0.89,3.44,2.55,2.5614,1.05432,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.42000000000000004,0.6552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.82,1.416,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.78,2.7768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.98,2.2487999999999997,2.0,9.105,63.59,54.485,19.86195,14.177119999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.2106666666559985e-06,0.0,12.0,229.0,217.0,90.62,94.34400000000001,12.0
polycrystalline,300.0005376,-3.140873116,0.000302,0.009632278,9.41949,-46.7607,8.0,49.0,41.0,24.349,19.6188,8.0,75.0,87.0,12.0,82.212,5.7456,87.0,15.9994,114.818,98.8186,55.400306,47.2810872,15.9994,54.8,1211.4,1156.6000000000001,207.12494999999998,182.78994000000003,54.8,13.0,16.0,3.0,14.803,1.4364,16.0,2.0,5.0,3.0,3.197,1.4364000000000001,2.0,66.0,142.0,76.0,96.334,36.400800000000004,66.0,1.78,3.44,1.66,2.77669,0.795972,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.803,1.4364000000000001,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.803,3.3636000000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.197,1.4364000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.197,1.4364000000000001,2.0,9.105,24.26,15.155000000000001,15.163235,7.269882000000001,9.105,0.0,0.383,0.383,0.001149,0.0022911060000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,63.05800000000001,61.269600000000004,12.0
polycrystalline,1000.000238,-2.50105928,0.00223,2.27,0.98,265.0,11.0,82.0,71.0,57.859375,18.105468750000004,52.0,2.0,90.0,88.0,66.93749999999999,28.56445312500001,90.0,22.98976928,207.2,184.21023072,143.03045072499998,48.127161956249985,127.6,370.87,1050.0,679.13,700.55453125,126.4716064453125,722.66,1.0,16.0,15.0,11.890625,4.792480468749999,16.0,3.0,6.0,3.0,5.21875,0.5859375,5.0,138.0,195.0,57.0,152.09374999999997,15.581054687499988,138.0,0.93,2.33,1.4,1.91515625,0.45554199218750013,2.1,1.0,2.0,1.0,1.921875,0.14404296875,2.0,0.0,4.0,4.0,2.3125,1.318359375,4.0,0.0,10.0,10.0,7.65625,3.5888671875,10.0,0.0,14.0,14.0,5.25,6.5625,0.0,1.0,28.0,27.0,17.140625,8.14453125,16.0,0.0,1.0,1.0,0.078125,0.14404296875,0.0,0.0,4.0,4.0,2.28125,1.2890625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.359375,1.23046875,2.0,28.11,54.23,26.119999999999997,34.87874999998437,6.047265625004881,34.7633333333,0.0,0.464,0.464,0.18125,0.2208984375,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,196.796875,34.99755859375,152.0
polycrystalline,400.0008393,-0.26954074,1.86e-05,0.006750055,1.1,315.9,13.0,51.0,38.0,32.285714285714285,16.04081632653061,20.0,7.0,85.0,78.0,49.857142857142854,36.73469387755102,7.0,26.9815386,121.76,94.7784614,73.21364837142858,41.61115853877551,40.078,903.78,1115.0,211.22000000000003,998.5442857142858,99.81918367346941,903.78,2.0,15.0,13.0,9.142857142857142,6.122448979591837,2.0,3.0,5.0,2.0,4.285714285714286,0.6122448979591837,4.0,121.0,176.0,55.0,152.28571428571428,20.3265306122449,139.0,1.0,2.05,1.0499999999999998,1.5371428571428571,0.46040816326530604,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.4285714285714286,1.346938775510204,0.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,7.714285714285714,6.244897959183674,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.7142857142857142,0.0,16.48,37.77,21.290000000000003,32.067142857142855,4.888163265306125,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,199.71428571428572,28.897959183673468,166.0
polycrystalline,1000.0007,-1.142067066,0.00015,0.04224856,3.54,-328.38,8.0,26.0,18.0,15.168000000000001,8.601600000000001,8.0,43.0,87.0,44.0,74.104,15.475200000000001,87.0,15.9994,55.845,39.8456,31.873815999999998,19.0492992,15.9994,54.8,1941.0,1886.2,758.3199999999999,844.2240000000002,54.8,4.0,16.0,12.0,12.768,3.8784,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,160.0,94.0,92.624,31.9488,66.0,1.54,3.44,1.9,2.79368,0.7755839999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,2.368,2.847488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.768000000000001,0.9658880000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6320000000000001,1.9584000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,2.832,0.9984,2.0,9.105,16.69,7.585000000000001,9.80268,0.8372160000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8273799978666666,1.0060937168725332,0.0,12.0,229.0,217.0,98.52,103.82400000000003,12.0
polycrystalline,700.000707,-2.767155792,0.000708,0.100710366,4.92,-110.0,8.0,41.0,33.0,17.560000000000002,11.472,8.0,8.0,87.0,79.0,62.56,29.327999999999996,87.0,15.9994,92.90638,76.90698,38.4986152,26.99905824,15.9994,54.8,2750.0,2695.2,663.44,730.368,54.8,2.0,16.0,14.0,10.84,6.192,16.0,2.0,5.0,3.0,3.04,1.248,2.0,66.0,195.0,129.0,110.75999999999999,53.712,66.0,0.95,3.44,2.49,2.5644,1.05072,3.44,1.0,2.0,1.0,1.9600000000000002,0.07679999999999984,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.4800000000000001,0.7680000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.84,1.4048,6.0,0.0,1.0,1.0,0.04,0.07680000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.52,2.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.7600000000000002,2.016,2.0,9.105,54.23,45.125,19.706599999999998,13.809359999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.605333333328e-06,6.0569599999910405e-06,0.0,12.0,229.0,217.0,92.4,96.47999999999999,12.0
polycrystalline,400.0005723,-3.258121507,0.000133,0.025225214,2.1055,27.071,16.0,42.0,26.0,26.87581699346405,11.862104318851724,16.0,49.0,88.0,39.0,69.7843137254902,19.049083685761886,88.0,32.065,95.96,63.894999999999996,58.81535490196078,29.133054978854286,32.065,388.36,2896.0,2507.64,1523.9790849673202,1187.5755136913153,388.36,6.0,16.0,10.0,11.228758169934641,4.989533939937631,16.0,3.0,5.0,2.0,3.869281045751634,0.9090520739886369,3.0,105.0,154.0,49.0,127.10457516339869,23.11589559571105,105.0,1.66,2.58,0.9200000000000002,2.337124183006536,0.25398778247682513,2.58,1.0,2.0,1.0,1.522875816993464,0.49895339399376304,2.0,0.0,4.0,4.0,2.0915032679738563,1.9958135759750524,4.0,0.0,5.0,5.0,2.3856209150326797,2.4947669699688158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,5.999999999999999,8.881784197001252e-16,6.0,0.0,1.0,1.0,0.4771241830065359,0.4989533939937631,0.0,0.0,2.0,2.0,1.0457516339869282,0.9979067879875262,2.0,0.0,5.0,5.0,2.3856209150326797,2.4947669699688158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.9084967320261432,1.9958135759750522,2.0,11.19,25.786875,14.596874999999999,20.587058823529407,5.437716262975778,25.786875,0.0,2.202,2.202,1.1513725490196078,1.0986953735742662,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,145.8627450980392,79.33358964500832,70.0
polycrystalline,300.000192,-1.797000013,0.000289,0.048140749,1.8,214.7,8.0,57.0,49.0,21.41,16.092000000000002,8.0,8.0,87.0,79.0,66.35,24.78,87.0,15.9994,138.90547,122.90607000000001,48.65451829999999,39.18614196,15.9994,54.8,1768.0,1713.2,623.65,682.6200000000001,54.8,2.0,16.0,14.0,11.99,4.811999999999999,16.0,2.0,6.0,4.0,3.19,1.428,2.0,66.0,207.0,141.0,106.08,48.096,66.0,0.95,3.44,2.49,2.6585,0.9378,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.59,2.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.99,1.2159999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.3099999999999996,2.8182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.5099999999999993,2.0861999999999994,2.0,9.105,54.23,45.125,15.064824999999999,9.07972,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.49551078400000004,0.0,12.0,225.0,213.0,85.10999999999999,87.732,12.0
